"artifact","field","locale","occurrences","scalar_utf8_bytes","types","source_candidates_not_usage_proof"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].speed.eliteRatio","neutral","197","591","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].speed.configuredValue","neutral","197","1544","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.status","neutral","198","1989","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.baseInternal","neutral","195","920","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.instanceRatio","neutral","195","585","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.instanceValueInternal","neutral","195","595","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.hardLevelRatio","neutral","195","585","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.eliteRatio","neutral","195","585","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.resolvedInternal","neutral","195","922","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.status","neutral","198","1989","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.perBar","neutral","195","905","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.barCount","neutral","196","196","number","src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.runtimeStatus","neutral","198","1890","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.sharedHp","neutral","198","983","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.restoresHp","neutral","198","985","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.locksHp","neutral","198","964","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.manipulatesHp","neutral","198","958","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.characterConfig","neutral","198","12960","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.abilityConfig","neutral","189","12169","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.abilityReferences.[]","neutral","3601","141833","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.effectiveTotalHp","neutral","127","1946","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.effectiveTotalHpStatus","neutral","198","2223","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].maxMonsterCount","neutral","82","86","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].maxTeammateCount","neutral","82","82","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].clearPreviousAbility","neutral","82","328","boolean","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].speed.reason","neutral","1","14","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.reason","neutral","3","42","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.reason","neutral","3","42","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.phaseCount","neutral","32","32","number","src/lib/components/endgame/HpDisplay.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.summons.[]","neutral","125","957","number","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;src/lib/server/enemies.ts;scripts/data/endgame.ts;scripts/data/sync.ts;... 11 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.id","neutral","77","539","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.name","localized","77","650","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.nameHash","neutral","77","1657","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.description","localized","77","18578","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.descriptionHash","neutral","77","1625","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.params.[]","neutral","151","735","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.upstreamIconPath","neutral","77","6157","string","src/lib/domain/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].buff.bindingKey","neutral","77","3022","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].provenance.table","neutral","77","1701","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].provenance.ownerId","neutral","77","231","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].provenance.field","neutral","77","777","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].traits.[].provenance.arrayIndex","neutral","77","77","number","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].encounters.[].judgmentQuadrantKey","neutral","18","306","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/routes/endgame/[mode=endgameMode]/[groupId]/+page.svelte;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/aa.json","groups.[].judgmentQuadrant.key","neutral","9","153","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/EndgameEnemyGrid.svelte;src/lib/components/endgame/EndgameWaveGroup.svelte;src/lib/components/endgame/EndgameWaveLayout.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 53 candidate files"
"src/lib/generated/endgame/aa.json","groups.[].judgmentQuadrant.bossConfigId","neutral","9","27","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].judgmentQuadrant.selectCount","neutral","9","9","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/aa.json","groups.[].judgmentQuadrant.options.[].order","neutral","27","27","number","src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/mechanics/BuffOptionGroup.svelte;src/lib/components/SpecialEffectRelation.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/normalization.ts;src/lib/search/presentation.ts;... 23 candidate files"
